bnf_name,bnf_code,dose_per_unit,quantity,total_ome
DHC Continus 60mg tablets,0407020G0BBAAAD,60.0,6534649.0,39207894.0
Fentanyl 200microgram lozenges,0407020A0AAAIAI,0.2,1734226.0,34684520.0
Oxypro 15mg modified-release tablets,0407020ADBSACAS,15.0,339999.0,10199970.0
Abstral 200microgram sublingual tablets,0407020A0BJABAX,0.2,504897.0,13127322.0
Zydol SR 150mg tablets,040702040BBADAD,150.0,577017.0,8655255.0
Renocontin 5mg modified-release tablets,0407020ADBRAAAK,5.0,106741.0,1067410.0
Co-dydramol 10mg/500mg/5ml oral suspension,0407010N0AAAGAG,2.0,302330.0,60466.0
Sevodyne 15micrograms/hour transdermal patches,0407020B0BMADAK,2.52,281.0,70812.0
Cuprofen PLUS tablets,1001010J0BMAEAY,12.8,14734.0,18859.52
Diamorphine 15mg powder for solution for injection ampoules,0407020K0AAACAC,15.0,1680.0,75600.0
Pethidine HCl_Inj 50mg/ml 1ml Amp,0407020V0AAAAAA,50.0,183506.0,2202072.0
Sevredol_Tab 50mg,0407020Q0BHAFDR,50.0,1592888.0,79644400.0
Diamorph HCl_Inj 10mg Vl (Dry),0407020K0AAEGEG,10.0,39653.0,1189590.0
Longtec_Tab 20mg M/R,0407020ADBEACAG,20.0,472377.0,18895080.0
Diamorph HCl_Inj 500mg Amp,0407020K0AAAGAG,500.0,27103.0,40654500.0
Palexia_SR Tab 150mg,0407020AGBBAEAE,150.0,26404.0,1584240.0
Paracodol_Cap 8mg/500mg,0407010F0BBAAAB,8.0,3976.0,3180.8
Morph HCl_Liq Spec 25mg/5ml,0407020P0AAATAT,5.0,4800.0,24000.0
Matrifen 25micrograms/hour transdermal patches,0407020A0BEABAE,1.8,7633294.0,1373992920.0
Tramacet 37.5mg/325mg effervescent tablets,040702040BFABBA,37.5,673398.0,2525242.5
Palladone 1.3mg capsules,040702050BBAAAE,1.3,208022.0,1352143.0
Invodol SR 150mg tablets,040702040BTABAD,150.0,25692.0,385380.0
Tilodol SR 200mg tablets,040702040BSACAE,200.0,22640.0,452800.0
Carexil 20mg modified-release tablets,0407020ADBDACAG,20.0,3950.0,158000.0
Pethidine 50mg capsules,0407020V0AABFBF,50.0,12196.0,60980.0
Brimisol PR 200mg tablets,040702040BWABAE,200.0,801.0,16020.0
Kapake 30mg/500mg effervescent tablets,0407010F0BHAEAF,30.0,824.0,2472.0
OxyNorm_Cap 10mg,0407020ADBBADAD,10.0,9527779.0,190555580.0
Diamorph HCl_Inj 5mg Vl (Dry),0407020K0AAEFEF,5.0,26232.0,393480.0
Dhc Continus_Tab 120mg,0407020G0BBACAF,120.0,1808568.0,21702816.0
Morphgesic SR_Tab 60mg,0407020Q0BNACAI,60.0,1210771.0,72646260.0
Diconal_Tab,0407020H0BBAAAB,10.0,1163166.0,5815830.0
Hydromorphone HCl_Cap 4mg M/R,040702050AAAGAG,4.0,246987.0,4939740.0
Morph Sulf_Tab 200mg M/R,0407020Q0AAAGAG,200.0,72862.0,14572400.0
Fentanyl_Tab Sublingual 800mcg S/F,0407020A0AABBBB,0.8,48399.0,5033496.0
Abstral_Tab Sublingual 400mcg,0407020A0BJADAZ,0.4,58770.0,3056040.0
Diamorph HCl_Liq Spec 320mg/5ml,0407020K0AAFEFE,64.0,2300.0,147200.0
Morph Sulph_Inj 2.5mg/5ml Amp,0407020Q0AAAEAE,20.0,25.0,1000.0
Co-codamol 30mg/500mg effervescent tablets,0407010F0AAAFAF,30.0,513904283.0,1541712849.0
Morphine 10mg tablets,0407020Q0AACDCD,10.0,26819431.0,268194310.0
Tapentadol 50mg tablets,0407020AGAAAAAA,50.0,13442055.0,268841100.0
Transtec 52.5micrograms/hour transdermal patches,0407020B0BDABAF,5.04,720505.0,363134520.0
Morphine 200mg modified-release tablets,0407020Q0AAAGAG,200.0,318510.0,63702000.0
Abstral 800microgram sublingual tablets,0407020A0BJAFBB,0.8,137398.0,14289392.0
Morphine sulfate 500micrograms/5ml oral solution,0407020Q0AAFDFD,0.1,63713.0,6371.3
Morphine 0.1% in Intrasite gel,0407020Q0AAFXFX,,13187.0,
Shortec 20mg/2ml solution for injection ampoules,0407020ADBJAEAM,20.0,3207.0,128280.0
Dihydrocodeine 10mg/5ml oral suspension,0407020G0AAAPAP,2.0,63940.0,12788.0
Dextromoramide 5mg tablets,0407020D0AAADAD,5.0,9384.0,187680.0
Recivit 533microgram sublingual tablets,0407020A0BTACBY,0.533,160.0,11086.4
Mst Continus_Tab 60mg,0407020Q0BBACAI,60.0,12351291.0,741077460.0
Buprenorphine_Patch 35mcg/hr (96hr),0407020B0AAAEAE,3.36,1179066.0,396166176.0
Buprenorphine_Patch 52.5mcg/hr (96hr),0407020B0AAAFAF,5.04,743450.0,374698800.0
Diamorph HCl_Inj 10mg Amp,0407020K0AAABAB,10.0,1650751.0,49522530.0
Ibuprofen/Codeine Phos_Tab 200mg/12.8mg,1001010J0AAAYAY,12.8,460871.0,589914.88
Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,20.0,147361.0,5894440.0
Solpadeine Plus_Tab,0407010X0BMAAAJ,8.0,75588.0,60470.4
Morph Sulf_Tab 60mg M/R,0407020Q0AAAIAI,60.0,1541729.0,92503740.0
Hydromorphone HCl_Cap 1.3mg,040702050AAAEAE,1.3,470949.0,3061168.5
Remedeine_Tab,0407010N0BGAAAH,20.0,3007004.0,6014008.0
Durogesic_Transdermal Patch 75mcg,0407020A0BBACAG,5.4,115.0,62100.0
Gppe Tab_Ultramol Solb,0407010X0AAAYAY,8.0,300.0,240.0
Lynlor 20mg capsules,0407020ADBHACAE,20.0,2322348.0,92893920.0
Fencino 25micrograms/hour transdermal patches,0407020A0BQABAE,1.8,3777876.0,680017680.0
Bupeaze 52.5micrograms/hour transdermal patches,0407020B0BIABAF,5.04,130407.0,65725128.0
Fentanyl 100microgram buccal tablets sugar free,0407020A0AABCBC,0.1,617914.0,8032882.0
Oxeltra 20mg modified-release tablets,0407020ADBLAHAG,20.0,1178767.0,47150680.0
Codeine 30mg suppositories,0407020C0AAASAS,30.0,864.0,2592.0
Medocodene 30mg/500mg capsules,0407010F0BRAAAD,30.0,1000.0,3000.0
Tramadol HCl_Cap 200mg M/R,040702040AAAJAJ,200.0,22821572.0,456431440.0
Tramadol HCl_Tab 150mg M/R,040702040AAADAD,150.0,7161861.0,107427915.0
Fentalis Reservoir_T/Derm Patch 75mcg/hr,0407020A0BGACAG,5.4,21885.0,11817900.0
Zamadol_Cap 50mg,040702040BDAAAA,50.0,1490493.0,7452465.0
Temgesic_Tab Subling 400mcg,0407020B0BBADAD,0.4,1275377.0,30609048.0
Morph Sulf_Cap 90mg M/R,0407020Q0AADUDU,90.0,46738.0,4206420.0
Mabron_Tab 200mg M/R (Morningside),040702040BHACAE,200.0,95133.0,1902660.0
Maxitram SR_Cap 50mg,040702040BPAAAG,50.0,829575.0,4147875.0
Morph Sulf_Gran Sach 200mg M/R,0407020Q0AADEDE,200.0,3525.0,705000.0
Diamorph HCl_Reefer 40mg,0407020K0AADCDC,40.0,4816.0,192640.0
Lynlor_Cap 20mg,0407020ADBHACAE,20.0,8100.0,324000.0
Morph Sulph_Inj 5mg/10ml Amp,0407020Q0AAA8A8,5.0,218.0,2180.0
Morph Sulph_Liq Spec 3.35mg/5ml,0407020Q0AAFBFB,0.67,50.0,33.5
Co-Dydramol_Pdr Sach 10mg/500mg,0407010N0AAAFAF,10.0,600.0,600.0
Morphine 10mg modified-release capsules,0407020Q0AAEFEF,10.0,62954206.0,629542060.0
Tramadol 100mg modified-release tablets,040702040AAACAC,100.0,62993381.0,629933810.0
Shortec 20mg capsules,0407020ADBJACAE,20.0,14429346.0,577173840.0
Transtec 70micrograms/hour transdermal patches,0407020B0BDACAG,6.72,667794.0,448757568.0
Palexia SR 250mg tablets,0407020AGBBAGAG,250.0,102772.0,10277200.0
Palexia 50mg tablets,0407020AGBBAAAA,50.0,446792.0,8935840.0
Relevtec 70micrograms/hour transdermal patches,0407020B0BPACAG,6.72,25027.0,16818144.0
Fentanyl 600microgram lozenges,0407020A0AAAKAK,0.6,415594.0,24935640.0
Nurofen Plus tablets,1001010J0B4AKAY,12.8,607931.0,778151.68
Morphgesic SR_Tab 10mg,0407020Q0BNAAAK,10.0,5305364.0,53053640.0
Actiq_Loz 800mcg,0407020A0BCADAL,0.8,33876.0,2710080.0
Morph Sulph_Inj 10mg/1ml Amp,0407020Q0AAABAB,10.0,1061443.0,21228860.0
Oramorph_Oral Soln Conc 20mg/ml S/F,0407020Q0BCABA6,20.0,6599760.0,131995200.0
Cyclimorph 10_Inj 1ml Amp,040702020BBAAAA,10.0,32309.0,646180.0
Fentanyl_Nsl Spy 50mcg (10D),0407020A0AABHBH,0.5,893.0,71440.0
Codeine Phos_Inj 60mg/ml 1ml Amp,0407020C0AAAAAA,60.0,8203.0,49218.0
Morph Sulph_Suppos 10mg,0407020Q0AACQCQ,10.0,8522.0,85220.0
Morph Sulph_Suppos 100mg,0407020Q0AABPBP,100.0,570.0,57000.0
Pentazocine_Lact Inj 30mg/ml 1ml Amp,0407020U0AAAAAA,30.0,84.0,932.4
Shortec liquid 5mg/5ml oral solution,0407020ADBJAGAA,1.0,30792251.0,61584502.0
Matrifen 50micrograms/hour transdermal patches,0407020A0BEACAF,3.6,4219753.0,1519111080.0
Emcozin 30mg/500mg tablets,0407010F0BYAAAH,30.0,4375071.0,13125213.0
Fentanyl 25micrograms/hour transdermal patches,0407020A0AAAEAE,1.8,5584973.0,1005295140.0
Oxypro 40mg modified-release tablets,0407020ADBSAFAH,40.0,607067.0,48565360.0
Morphine 150mg modified-release capsules,0407020Q0AADWDW,150.0,201342.0,30201300.0
Onexila XL 20mg tablets,0407020ADBQABAG,20.0,6456.0,258240.0
OxyContin 120mg modified-release tablets,0407020ADBCAFAP,120.0,506957.0,121669680.0
Turgeon 52.5micrograms/hour transdermal patches,0407020B0BSABAF,5.04,1872.0,943488.0
Fentanyl 600microgram sublingual tablets sugar free,0407020A0AABABA,0.6,80420.0,6272760.0
Durogesic 50micrograms transdermal patches,0407020A0BBABAF,3.6,372.0,133920.0
Syndol caplets,0407010X0BEABAD,8.0,360.0,288.0
Breakyl 200microgram buccal films,0407020A0BSAABT,0.2,340.0,12240.0
Oxylan 20mg modified-release tablets (Actavis),0407020ADBFAHAG,20.0,140.0,5600.0
Morphine hydrochloride 1.5mg/5ml oral solution,0407020P0AAAWAW,0.3,30.0,9.0
Morph Sulph_Cap 100mg M/R,0407020Q0AAEBEB,100.0,1001728.0,100172800.0
Matrifen_Patch 12mcg/hr,0407020A0BEAAAU,0.864,1700835.0,146952144.0
Osmanil_Transdermal Patch 50mcg/hr,0407020A0BLABAF,3.6,8916.0,3209760.0
Longtec_Tab 5mg M/R,0407020ADBEAAAK,5.0,165473.0,1654730.0
Hydromorphone HCl_Cap 16mg M/R,040702050AAAAAA,16.0,127435.0,10194800.0
Hydromorphone HCl_Cap 2.6mg,040702050AAADAD,2.6,685155.0,8907015.0
Larapam SR_Tab 100mg,040702040BGAAAC,100.0,56106.0,561060.0
Zydol SR_Tab 50mg,040702040BBAKAY,50.0,429013.0,2145065.0
Effentora_Tab Buccal 400mcg,0407020A0BKACBE,0.4,40556.0,2108912.0
Actiq_Loz 1.6mg,0407020A0BCAFAP,1.6,36736.0,5877760.0
Kapake_Tab Eff 30mg/500mg,0407010F0BHAEAF,30.0,2640.0,7920.0
Fentanyl_Nsl Spy 50mcg (20D),0407020A0AABIBI,1.0,483.0,77280.0
Morph Sulph_Gran Sach 200mg M/R,0407020Q0AADEDE,200.0,26741.0,5348200.0
Morph Sulf_Inj 50mg/50ml Vl,0407020Q0AAENEN,50.0,459.0,45900.0
Morph Sulf_Suppos 30mg,0407020Q0AABMBM,30.0,10838.0,325140.0
Paramol Solb_Tab 500mg/7.46mg,0407010N0BHACAK,7.46,2210.0,1648.66
Tramadol 100mg modified-release capsules,040702040AAAHAH,100.0,75632966.0,756329660.0
Oxycodone 50mg/1ml solution for injection ampoules,0407020ADAAANAN,50.0,445792.0,44579200.0
Oxeltra 5mg modified-release tablets,0407020ADBLAAAK,5.0,1022895.0,10228950.0
Palladone 2.6mg capsules,040702050BBABAD,2.6,158916.0,2065908.0
Morphine sulfate 30mg/1ml solution for injection ampoules,0407020Q0AAADAD,30.0,639715.0,38382900.0
Fentanyl 100microgram sublingual tablets sugar free,0407020A0AAAWAW,0.1,516075.0,6708975.0
Actiq 1.6mg lozenges with integral oromucosal applicator,0407020A0BCAFAP,1.6,44545.0,7127200.0
Busiete 20micrograms/hour transdermal patches,0407020B0BRACAJ,3.36,1515.0,509040.0
Morph Sulph_Inj 50mg/5ml Amp,0407020Q0AAFWFW,50.0,5.0,500.0
Fentanyl 200micrograms/dose nasal spray,0407020A0AABLBL,2.0,3268.0,1045760.0
Diamorphine 40mg impregnated cigarettes,0407020K0AADCDC,40.0,5852.0,234080.0
Oramorph_Oral Soln 10mg/5ml,0407020Q0BCAGCN,2.0,616879283.0,1233758566.0
Morph Sulph_Tab 100mg M/R,0407020Q0AAAHAH,100.0,1990429.0,199042900.0
Tramadol HCl_Tab Solb 50mg S/F,040702040AAAFAF,50.0,9254006.0,46270030.0
Tramadol HCl_Inj 50mg/ml 2ml Amp,040702040AAABAB,100.0,35387.0,353870.0
Zydol 100_Inj 50mg/ml 2ml Amp,040702040BBABAB,100.0,802.0,8020.0
Morph Sulf_Tab 100mg M/R,0407020Q0AAAHAH,100.0,479105.0,47910500.0
Zydol XL_Tab 300mg,040702040BBAIAM,300.0,41122.0,1233660.0
Marol_Tab 100mg M/R (Teva),040702040BNAFAC,100.0,2900449.0,29004490.0
Papaveretum_Inj 15.4mg/ml (20mg) 1ml Amp,0407020ABAAABAB,15.4,5379.0,82836.6
Oxycodone_Suppos 60mg,0407020Z0AAABAB,60.0,8904.0,1068480.0
Morph Sulf_Gel 0.1%,0407020Q0AAFSFS,,100.0,
Abtard 20mg modified-release tablets,0407020ADBMADAG,20.0,734308.0,29372320.0
Oxycodone 10mg/1ml solution for injection ampoules,0407020ADAAALAL,10.0,2400445.0,48008900.0
MST Continus 15mg tablets,0407020Q0BBALCF,15.0,18994598.0,284918970.0
Tapentadol 50mg modified-release tablets,0407020AGAAACAC,50.0,16758668.0,335173360.0
Transtec 35micrograms/hour transdermal patches,0407020B0BDAAAE,3.36,987225.0,331707600.0
Oxeltra 30mg modified-release tablets,0407020ADBLACAR,30.0,510164.0,30609840.0
Morphine sulfate 15mg/1ml solution for injection ampoules,0407020Q0AAACAC,15.0,209027.0,6270810.0
Effentora 800microgram buccal tablets,0407020A0BKAEBG,0.8,57532.0,5983328.0
Opiodur 100micrograms/hour transdermal patches (Zentiva),0407020A0BRAPAH,7.2,370.0,266400.0
Marol 100mg modified-release tablets (Morningside),040702040BNAAAC,100.0,273034.0,2730340.0
Durogesic 75micrograms transdermal patches,0407020A0BBACAG,5.4,110.0,59400.0
Morphine hydrochloride 100mg/5ml oral solution,0407020P0AAAPAP,20.0,30.0,600.0
Zapain_Cap 30mg/500mg,0407010F0BSABAD,30.0,25758831.0,77276493.0
Aspirin/Codeine Phos_Tab Disper 500/8mg,0407010W0AAADAD,8.0,123500.0,98800.0
Morph Sulph_Tab 20mg,0407020Q0AACECE,20.0,3170738.0,63414760.0
Oxycodone HCl/NaloxoneHCl_Tab 40/20mgM/R,0407020AFAAADAD,40.0,956601.0,76528080.0
Palexia_SR Tab 100mg,0407020AGBBADAD,100.0,68167.0,2726680.0
Morph Sulf_Cap 100mg M/R,0407020Q0AAEBEB,100.0,269570.0,26957000.0
Medocodene_Cap 30mg/500mg,0407010F0BRAAAD,30.0,8104.0,24312.0
Morph Sulf_Intrasite Gel 0.1%,0407020Q0AAFXFX,,260.0,
Zydol_Inj 50mg/ml 2ml Amp,040702040BBABAB,100.0,10.0,100.0
Sevodyne 10micrograms/hour transdermal patches,0407020B0BMABAI,1.68,320733.0,53883144.0
Oxycodone 30mg modified-release tablets,0407020ADAAARAR,30.0,6965451.0,417927060.0
Zydol XL 150mg tablets,040702040BBAGAD,150.0,98247.0,1473705.0
Fentanyl 800microgram lozenges,0407020A0AAALAL,0.8,507981.0,40638480.0
Diamorphine 100mg powder for solution for injection ampoules,0407020K0AAAFAF,100.0,658832.0,197649600.0
Tramadol 100mg/ml oral drops,040702040AABBBB,100.0,87130.0,871300.0
Tramquel SR 100mg capsules,040702040BJABAH,100.0,372993.0,3729930.0
Opiodur 25micrograms/hour transdermal patches (Pfizer),0407020A0BRABAE,1.8,1485.0,267300.0
Mylafent 100micrograms/hour transdermal patches,0407020A0BUAEAH,7.2,1818.0,1308960.0
Oxylan 80mg modified-release tablets (Chanelle Medical),0407020ADBFAEAI,80.0,17562.0,2809920.0
Buprenorphine_Patch 10mcg/hr (7day),0407020B0AAAIAI,1.68,4746436.0,797401248.0
Tramacet_Tab 37.5mg/325mg,040702040BFAAAU,37.5,20821514.0,78080677.5
Durogesic DTrans_T/Derm Patch 25mcg,0407020A0BBAIAE,1.8,1561913.0,281144340.0
Pethidine HCl_Tab 50mg,0407020V0AAACAC,50.0,9381908.0,46909540.0
Osmanil_Transdermal Patch 25mcg/hr,0407020A0BLAAAE,1.8,11418.0,2055240.0
MXL_Cap 200mg,0407020Q0BIAFEI,200.0,354422.0,70884400.0
Morph Sulf_Tab 20mg,0407020Q0AACECE,20.0,969260.0,19385200.0
Mst Continus_Susp Gran Sach 100mg,0407020Q0BBAIDD,100.0,69585.0,6958500.0
Durogesic DTrans_Patch 100mcg,0407020A0BBAHAT,7.2,80.0,57600.0
Codeine Phos_(S),0407020C0AAAGAG,,60.0,
Oxylan_Tab 80mg M/R (Actavis UK Ltd),0407020ADBFAJAI,80.0,56.0,8960.0
Tramulief SR 200mg tablets,040702040BKACAE,200.0,11508339.0,230166780.0
Oxycodone 5mg modified-release tablets,0407020ADAAAKAK,5.0,13458627.0,134586270.0
Abtard 15mg modified-release tablets,0407020ADBMACAS,15.0,128308.0,3849240.0
Solpadeine Max 12.8mg/500mg tablets,0407010F0BPAAAP,12.8,363020.0,464665.6
Abstral 600microgram sublingual tablets,0407020A0BJAEBA,0.6,99897.0,7791966.0
Morphine sulfate 5mg/5ml solution for injection ampoules,0407020Q0AAFZFZ,5.0,11414.0,114140.0
Tramquel SR 200mg capsules,040702040BJADAJ,200.0,164013.0,3280260.0
Ixyldone 60mg modified-release tablets,0407020ADBTAGAQ,60.0,1778.0,213360.0
Buplast 52.5micrograms/hour transdermal patches,0407020B0BNABAF,5.04,2291.0,1154664.0
Carexil 5mg modified-release tablets,0407020ADBDAAAK,5.0,3208.0,32080.0
Larapam SR 150mg tablets,040702040BGABAD,150.0,1228.0,18420.0
Morphine hydrochloride 50mg/50ml inf pre-filled syringes,0407020P0AABABA,50.0,96.0,9600.0
Morphine 2% gel,0407020Q0AAFQFQ,,540.0,
Dipipanone HCl/Cyclizine HCl_Tab 10/30mg,0407020H0AAABAB,10.0,3596444.0,17982220.0
Cuprofen Plus_Tab,1001010J0BMAEAY,12.8,69303.0,88707.84
Morph Sulph_Conc Soln 20mg/ml S/F,0407020Q0AAA6A6,20.0,3983116.0,79662320.0
Diamorph HCl_Tab 10mg,0407020K0AACBCB,10.0,855665.0,8556650.0
Dhc Continus_Tab 60mg,0407020G0BBAAAD,60.0,5590931.0,33545586.0
Morph Sulph_Tab 5mg M/R,0407020Q0AACGCG,5.0,3306786.0,16533930.0
Abstral_Tab Sublingual 800mcg,0407020A0BJAFBB,0.8,19780.0,2057120.0
Palladone-SR_Cap 8mg,040702050BBAEAC,8.0,92861.0,3714440.0
Tapentadol HCl_Tab 200mg M/R,0407020AGAAAFAF,200.0,188180.0,15054400.0
Filnarine SR_Tab 100mg,0407020Q0BMADAH,100.0,62391.0,6239100.0
Lynlor 10mg capsules,0407020ADBHABAD,10.0,3852331.0,77046620.0
Oxycodone 10mg / Naloxone 5mg modified-release tablets,0407020AFAAAAAA,10.0,5556451.0,111129020.0
Morphgesic SR 100mg tablets,0407020Q0BNADAH,100.0,659798.0,65979800.0
Fentanyl 100micrograms/hour transdermal patches,0407020A0AAAHAH,7.2,1796964.0,1293814080.0
Zytram SR 75mg tablets,040702040BVABAP,75.0,2533.0,18997.5
Aspirin 500mg / Codeine 8mg dispersible tablets sugar free,0407010W0AAADAD,8.0,180922.0,144737.6
Fentalis Reservoir 75micrograms/hour transdermal patches,0407020A0BGACAG,5.4,18930.0,10222200.0
Ixyldone 20mg modified-release tablets,0407020ADBTADAG,20.0,4020.0,160800.0
Morph Sulph_Inj 10mg/10ml Amp,0407020Q0AAA1A1,10.0,2.0,40.0
Prenotrix 35micrograms/hour transdermal patches,0407020B0BJAAAE,3.36,486.0,163296.0
Dypracet 20mg/500mg tablets,0407010N0BFAAAH,20.0,16835.0,33670.0
