bnf_name,bnf_code,dose_per_unit,quantity,total_ome
Distalgesic 32.5mg/325mg tablets,0407010Q0BDAAAA,32.5,838.0,2723.5
Pethidine 50mg/5ml oral solution,0407020V0AAATAT,10.0,4349.0,4349.0
Recivit 533microgram sublingual tablets,0407020A0BTACBY,0.533,160.0,11086.4
Oxycodone 5mg tablets,0407020ADAAATAT,5.0,994.0,7455.0
Morph Sulph_Inj 20mg/2ml Amp,0407020Q0AADIDI,10.0,1177.0,23540.0
Methadone HCl_Reefer 60mg,0407020M0AAAXAX,60.0,49.0,8820.0
Oxylan_Tab 5mg M/R (Actavis UK Ltd),0407020ADBFAFAK,5.0,140.0,1050.0
Morph Sulf_Inj 50mg/50ml Vl,0407020Q0AAENEN,1.0,459.0,918.0
Methadone HCl_Cap 100mg,0407020M0AABMBM,100.0,7956.0,2386800.0
Papaveretum_Inj 15.4mg/ml (20mg) 1ml Amp,0407020ABAAABAB,15.4,5379.0,637841.82
Oxyargin 10mg/5mg modified-release tablets,0407020AFBDABAA,10.0,246.0,3690.0
Ixyldone 5mg modified-release tablets,0407020ADBTAAAK,5.0,1253.0,9397.5
Codeine 10mg/5ml oral liquid,0407020C0AAAYAY,2.0,3150.0,630.0
Diamorph HCl_Suppos 5mg,0407020K0AACUCU,5.0,6.0,30.0
Larapam SR 150mg tablets,040702040BGABAD,150.0,1228.0,18420.0
Methadone HCl_Inj 17.5mg/ml 2ml Amp,0407020M0AABHBH,17.5,98.0,5145.0
Bepro_Syr 6.75mg/5ml,0407020C0BBAABA,1.35,300.0,40.5
Morphine sulfate 2mg/5ml oral solution,0407020Q0AAFFFF,0.4,1420.0,568.0
Paracodol_Tab Eff 8mg/500mg,0407010F0BBABAC,8.0,100.0,80.0
Pethidine 100mg/10ml solution for injection ampoules,0407020V0AAALAL,10.0,66.0,158.4
Zamadol_Inj 50mg/ml 2ml Amp,040702040BDAFAB,50.0,173.0,865.0
Pethidine HCl_Liq Spec 10mg/5ml,0407020V0AABABA,2.0,350.0,70.0
Morphine sulfate 10mg/10ml inj Minijet pre-filled syringes,0407020Q0BEABFJ,1.0,50.0,100.0
Morph Sulf_Liq Spec 5mg/5ml,0407020Q0AADNDN,1.0,750.0,750.0
Morph Sulf_Inj 100mg/50ml Vl,0407020Q0AAELEL,2.0,28.0,112.0
Leveraxo 30mg modified-release tablets,0407020ADBPADAR,30.0,468.0,21060.0
Rhotard_Morph SR Tab 10mg,0407020Q0BPAAAK,10.0,56.0,560.0
Morphine hydrochloride 50mg/50ml inf pre-filled syringes,0407020P0AABABA,1.0,96.0,192.0
Methadone 40mg capsules,0407020M0AABTBT,40.0,1440.0,172800.0
Diamorph HCl_Liq Spec 25mg/5ml,0407020K0AADJDJ,5.0,1820.0,9100.0
Aceon_Tab 200mg M/R,040702040BRACAE,200.0,116.0,2320.0
Morphine sulfate 2mg/10ml solution for injection ampoules,0407020Q0AAAAAA,0.2,35.0,14.0
Kapake 30mg/500mg effervescent tablets,0407010F0BHAEAF,30.0,824.0,2472.0
Cynril 600microgram loz with integral oromucosal applicator,0407020A0BWACAK,0.6,807.0,62946.0
Morphine hydrochloride 1mg/1ml inj ampoules,0407020P0AABBBB,1.0,40.0,80.0
Boots_Paracet & Codeine Ex Cap,0407010X0CDAMA0,8.0,208.0,166.4
Tephine_Tab Subling 200mcg,0407020B0BFAAAB,0.2,294.0,3528.0
Morphine sulfate 10mg/5ml soln unit dose vials sugar free,0407020Q0AAGBGB,2.0,253.0,506.0
Pethidine HCl_Liq Spec 50mg/5ml,0407020V0AAATAT,10.0,1800.0,1800.0
Breakyl 200microgram buccal films,0407020A0BSAABT,0.2,340.0,8840.0
Paramol tablets,0407010N0BHABAJ,7.46,340.0,253.64
Methadone HCl_Cap 10mg,0407020M0AAAKAK,10.0,648.0,19440.0
Larapam SR 100mg tablets,040702040BGAAAC,100.0,345.0,3450.0
Dolocodon PR 40mg tablets,0407020ADBIABAH,40.0,392.0,23520.0
Hydromorphone 50mg/1ml solution for injection ampoules,040702050AAAPAP,50.0,45.0,11250.0
Oxylan_Tab 10mg M/R (Actavis UK Ltd),0407020ADBFAGAF,10.0,98.0,1470.0
Morphine sulfate 100mg suppositories,0407020Q0AABPBP,100.0,359.0,35900.0
Morph Sulf_Suppos 20mg,0407020Q0AACRCR,20.0,538.0,10760.0
Diamorphine 100mg capsules,0407020K0AACZCZ,100.0,357.0,35700.0
Diamorphine 100mg impregnated cigarettes,0407020K0AABCBC,100.0,3322.0,332200.0
Codeine 10mg suppositories,0407020C0AAALAL,10.0,24.0,24.0
Codeine Phos_Suppos 15mg,0407020C0AAAQAQ,15.0,94.0,141.0
Papaveretum 40mg/1ml solution for injection ampoules,0407020ABAAAKAK,40.0,58.0,17864.0
Diamorph HCl_Liq Spec 250mg/5ml,0407020K0AAFFFF,50.0,200.0,10000.0
Morph HCl_Liq Spec 5mg/5ml,0407020P0AAARAR,1.0,2320.0,2320.0
Codeine Phos_Suppos 10mg,0407020C0AAALAL,10.0,118.0,118.0
Oramorph UDV_Oral Soln 100mg/5ml S/F,0407020Q0BCAJCU,20.0,120.0,2400.0
Morph Sulph_Liq Spec 60mg/5ml,0407020Q0AAESES,12.0,210.0,2520.0
Nobligan ret_Tab 100mg,040702040BMAAAC,100.0,172.0,1720.0
Co-Codamol_Liq Spec 8mg/500mg/5ml,0407010F0AAASAS,1.6,200.0,32.0
Syndol caplets,0407010X0BEABAD,10.0,360.0,360.0
Dihydrocodeine 15mg/5ml oral solution,0407020G0AAANAN,3.0,600.0,180.0
Oxylan_Tab 20mg M/R (Actavis UK Ltd),0407020ADBFAHAG,20.0,504.0,15120.0
Zydol_Inj 50mg/ml 2ml Amp,040702040BBABAB,50.0,10.0,50.0
Diamorphine 130mg/5ml oral solution,0407020K0AAFNFN,26.0,3900.0,101400.0
Methadone HCl_Inj 40mg/ml 1ml Amp,0407020M0AABKBK,40.0,63.0,7560.0
Morph Sulf_Inj 20mg/2ml Amp,0407020Q0AADIDI,10.0,20.0,400.0
Larapam SR 200mg tablets,040702040BGACAE,200.0,420.0,8400.0
Morph Sulph_Oral Soln 100mg/5ml Udv S/F,0407020Q0AACUCU,20.0,105.0,2100.0
Hapoctasin_Patch 35mcg/hr,0407020B0BGAAAE,3.36,4.0,1344.0
Morph Sulph_Liq Spec 3.35mg/5ml,0407020Q0AAFBFB,0.67,50.0,33.5
Pentazocine 50mg suppositories,0407020U0AAABAB,50.0,98.0,1813.0
Methadone 20mg/1ml solution for injection ampoules,0407020M0AAA8A8,20.0,21.0,1260.0
Synastone 50mg/2ml solution for injection ampoules,0407020M0BCACA6,25.0,10.0,750.0
Osmach 50micrograms/hour transdermal patches,0407020A0BHABAF,3.6,60.0,21600.0
Dihydrocodeine 30mg/5ml oral solution,0407020G0AAAMAM,6.0,4300.0,2580.0
Candox_Tab 20mg M/R,0407020ADBGABAG,20.0,28.0,840.0
Morph Sulf_Inj 10mg/2ml Amp,0407020Q0AABCBC,5.0,20.0,200.0
Cynril 400microgram loz with integral oromucosal applicator,0407020A0BWABAJ,0.4,948.0,49296.0
Physeptone_Inj 10mg/ml 3.5ml Amp,0407020M0BBADAT,10.0,42.0,1260.0
Diamorphine 30mg impregnated cigarettes,0407020K0AABFBF,30.0,252.0,7560.0
Codeine 15mg suppositories,0407020C0AAAQAQ,15.0,238.0,357.0
Oxycodone 10mg tablets,0407020ADAAAUAU,10.0,224.0,3360.0
Diamorph HCl_Liq Spec 100mg/5ml,0407020K0AADXDX,20.0,2260.0,45200.0
Morph Sulph_Inj 4mg/10ml Amp,0407020Q0AAA5A5,0.4,14.0,11.2
Morphine sulfate 1.5mg/5ml oral solution,0407020Q0AAFGFG,0.3,150.0,45.0
Codeine 30mg/5ml oral solution,0407020C0AAAPAP,6.0,600.0,360.0
Pethidine HCl_Inj 10mg/ml 1ml Amp,0407020V0AAAZAZ,10.0,258.0,619.2
Paramol soluble tablets,0407010N0BHACAK,7.46,348.0,259.61
Distalgesic_Tab 32.5mg/325mg,0407010Q0BDAAAA,32.5,724.0,2353.0
Morphine hydrochloride 10mg/10ml inj pre-filled syringes,0407020P0AAAZAZ,1.0,70.0,140.0
Morphine hydrochloride 30mg suppositories,0407020P0AAACAC,30.0,246.0,7380.0
Morphine 30mg capsules,0407020Q0AADSDS,30.0,60.0,1800.0
Morph HCl_Suppos 30mg,0407020P0AAACAC,30.0,40.0,1200.0
Diamorph HCl_Liq Spec 200mg/5ml,0407020K0AAEQEQ,40.0,200.0,8000.0
Osmach 25micrograms/hour transdermal patches,0407020A0BHAAAE,1.8,20.0,3600.0
Morph HCl_Liq Spec 20mg/5ml,0407020P0AAAYAY,4.0,1200.0,4800.0
Morcap SR 100mg capsules,0407020Q0BJACEB,100.0,88.0,8800.0
Candox_Tab 5mg M/R,0407020ADBGACAK,5.0,7.0,52.5
Morph HCl_Liq Spec 25mg/5ml,0407020P0AAATAT,5.0,4800.0,24000.0
Tramadol HCl_Tab 75mg M/R,040702040AAAPAP,75.0,280.0,2100.0
Methadone HCl_Inj 20mg/ml 1ml Amp,0407020M0AAA8A8,20.0,40.0,2400.0
Morphine sulfate 20mg/2ml solution for injection ampoules,0407020Q0AADIDI,10.0,50.0,1000.0
Morph Sulf_Inj 30mg/ml 10ml Amp,0407020Q0AAFKFK,30.0,56.0,3360.0
Morphine sulfate 60mg suppositories,0407020Q0AABNBN,60.0,63.0,3780.0
Morphine sulfate 300mg/10ml solution for injection ampoules,0407020Q0AAFKFK,30.0,47.0,2820.0
Morph Sulph_Liq Spec 1g/5ml,0407020Q0AAERER,200.0,1000.0,200000.0
Dihydrocodeine Tart_Liq Spec 60mg/5ml,0407020G0AAARAR,12.0,1050.0,1260.0
Morph Sulph_Inj 5mg/1ml Amp,0407020Q0AAA2A2,5.0,65.0,650.0
Trapadex 37.5mg/325mg tablets,040702040BYAAAU,37.5,60.0,225.0
Codeine Phos_Liq Spec 30mg/5ml,0407020C0AAAPAP,6.0,1760.0,1056.0
Pentazocine_Lact Suppos 50mg,0407020U0AAABAB,50.0,56.0,1036.0
Diamorph HCl_Inj 15mg Amp,0407020K0AAACAC,15.0,15.0,675.0
Morphine hydrochloride 5mg/5ml oral solution,0407020P0AAARAR,1.0,400.0,400.0
Leveraxo 80mg modified-release tablets,0407020ADBPAGAI,80.0,392.0,47040.0
Oxylan 10mg modified-release tablets (Actavis),0407020ADBFAGAF,10.0,84.0,1260.0
Diamorph HCl_Liq Spec 20mg/5ml,0407020K0AADFDF,4.0,2010.0,8040.0
Palladone 50mg/1ml solution for injection ampoules,040702050BBAKAP,50.0,1.0,250.0
Oxyargin 5mg/2.5mg modified-release tablets,0407020AFBDAAAC,5.0,42.0,315.0
Myloxifin 10mg/5mg modified-release tablets,0407020AFBCAAAA,10.0,84.0,1260.0
Oxycodone_Suppos 30mg,0407020Z0AAAAAA,30.0,195.0,8775.0
Morph Sulf_Inj 10mg/ml 1ml Pfs,0407020Q0AAFCFC,10.0,211.0,4220.0
Tramake 50mg capsules,040702040BCAAAA,50.0,100.0,500.0
Breakyl 400microgram buccal films,0407020A0BSABBU,0.4,50.0,2600.0
Diamorphine 50mg impregnated cigarettes,0407020K0AADLDL,50.0,384.0,19200.0
Gppe Tab_Ultramol Solb,0407010X0AAAYAY,8.0,300.0,240.0
Diamorphine 15mg powder for solution for injection ampoules,0407020K0AAACAC,15.0,1680.0,75600.0
Morph Sulph_Inj 50mg/5ml Amp,0407020Q0AAFWFW,10.0,5.0,100.0
Codeine Phos_Inj 30mg/ml 1ml Amp,0407020C0AAAHAH,30.0,1.0,3.0
Morph Sulf_Suppos 100mg,0407020Q0AABPBP,100.0,12.0,1200.0
Co-Proxamol_Liq Spec 32.5mg/325mg/5ml,0407010Q0AAADAD,6.5,400.0,260.0
Palladone 10mg/1ml solution for injection ampoules,040702050BBAJAN,10.0,1.0,50.0
Diamorph HCl_Reefer 120mg,0407020K0AAEVEV,120.0,56.0,6720.0
Instanyl 50micrograms/dose nasal spray,0407020A0BNAIBH,0.05,120.0,960.0
Oxylan_Tab 80mg M/R (Actavis UK Ltd),0407020ADBFAJAI,80.0,56.0,6720.0
Dolocodon PR_Tab 20mg,0407020ADBIAAAG,20.0,35.0,1050.0
Morph Sulph_Liq Spec 50mg/5ml,0407020Q0AADKDK,10.0,300.0,3000.0
Generic Ultramol Soluble tablets sugar free,0407010X0AAAYAY,8.0,168.0,134.4
Morphine sulfate 1mg/5ml oral solution,0407020Q0AAFHFH,0.2,1200.0,240.0
Tilodol SR_Tab 150mg,040702040BSABAD,150.0,288.0,4320.0
Leveraxo 60mg modified-release tablets,0407020ADBPAFAQ,60.0,14.0,1260.0
Diamorph HCl_Liq Spec 320mg/5ml,0407020K0AAFEFE,64.0,2300.0,147200.0
Kapake Insts 30mg/500mg effervescent powder sachets,0407010F0BHABAQ,30.0,50.0,150.0
Synastone 10mg/1ml solution for injection ampoules,0407020M0BCAAAV,10.0,14.0,420.0
Nubain 10mg/1ml solution for injection ampoules,0407020Y0BBAAAA,10.0,1.0,10.0
Pethidine 10mg/5ml oral solution,0407020V0AABABA,2.0,84.0,16.8
Morphine 20mg modified-release capsules,0407020Q0AADZDZ,20.0,30.0,600.0
Morph Sulph_Inj 2.5mg/5ml Amp,0407020Q0AAAEAE,0.5,25.0,25.0
Morph Sulf_Liq Spec 2mg/5ml,0407020Q0AAFFFF,0.4,50.0,20.0
Morph Sulph_I/V Inf 100mg/50ml Pfs,0407020Q0AAFTFT,2.0,10.0,40.0
Sevredol_Oral Soln 10mg/5ml,0407020Q0BHAGCN,2.0,100.0,200.0
Diamorph HCl_Liq Spec 30mg/5ml,0407020K0AAEAEA,6.0,180.0,1080.0
Dolocodon PR 10mg tablets,0407020ADBIADAF,10.0,56.0,840.0
Myloxifin 40mg/20mg modified-release tablets,0407020AFBCACAD,40.0,56.0,3360.0
Morphine hydrochloride 1.5mg/5ml oral solution,0407020P0AAAWAW,0.3,30.0,9.0
Morph Sulph_I/V Inf 30mg/30ml Vl,0407020Q0AAFPFP,1.0,112.0,224.0
Morcap SR_Cap 100mg,0407020Q0BJACEB,100.0,90.0,9000.0
Diamorph HCl_Liq Spec 50mg/5ml,0407020K0AADGDG,10.0,50.0,500.0
Oxylan 5mg modified-release tablets (Actavis),0407020ADBFAFAK,5.0,84.0,630.0
Diamorphine 25mg/5ml oral solution,0407020K0AADJDJ,5.0,200.0,1000.0
Codeine Phos_Liq Spec 60mg/5ml,0407020C0AAAVAV,12.0,200.0,240.0
Co-Codamol Eff_Pdr Sach 30mg/500mg,0407010F0AAAQAQ,30.0,200.0,600.0
Instanyl 100micrograms/dose nasal spray,0407020A0BNAHBJ,0.1,18.0,288.0
Diamorph HCl_Reefer 60mg,0407020K0AACGCG,60.0,84.0,5040.0
Morphine hydrochloride 100mg/5ml oral solution,0407020P0AAAPAP,20.0,30.0,600.0
Dolocodon PR 5mg tablets,0407020ADBIACAK,5.0,56.0,420.0
Morph Sulf_Suppos 5mg,0407020Q0AABJBJ,5.0,12.0,60.0
Oramorph UDV_Oral Soln 30mg/5ml S/F,0407020Q0BCAICT,6.0,60.0,360.0
Morph HCl_Liq Spec 15mg/5ml,0407020P0AAAXAX,3.0,300.0,900.0
Medocodene_Tab Eff 30mg/500mg,0407010F0BRABAF,30.0,84.0,252.0
Dromadol XL_Tab 200mg,040702040BEAFAE,200.0,30.0,600.0
Dextroprop_Cap 60mg,0407020E0AAAAAA,60.0,56.0,336.0
